_id,ANO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,SEXO,EDAD,CURSODEVIDA,GRUPOEDAD,POBLACION
127476,2035,14,Los Mártires,Hombres,5,Primera Infancia,00 a 11,305
127477,2035,15,Antonio Nariño,Hombres,0,Primera Infancia,00 a 11,257
127478,2035,15,Antonio Nariño,Hombres,1,Primera Infancia,00 a 11,265
127479,2035,15,Antonio Nariño,Hombres,2,Primera Infancia,00 a 11,271
127480,2035,15,Antonio Nariño,Hombres,3,Primera Infancia,00 a 11,280
127481,2035,15,Antonio Nariño,Hombres,4,Primera Infancia,00 a 11,289
127482,2035,15,Antonio Nariño,Hombres,5,Primera Infancia,00 a 11,295
127483,2035,16,Puente Aranda,Hombres,0,Primera Infancia,00 a 11,845
127484,2035,16,Puente Aranda,Hombres,1,Primera Infancia,00 a 11,868
127485,2035,16,Puente Aranda,Hombres,2,Primera Infancia,00 a 11,891
127486,2035,16,Puente Aranda,Hombres,3,Primera Infancia,00 a 11,912
127487,2035,16,Puente Aranda,Hombres,4,Primera Infancia,00 a 11,935
127488,2035,16,Puente Aranda,Hombres,5,Primera Infancia,00 a 11,957
127489,2035,17,La Candelaria,Hombres,0,Primera Infancia,00 a 11,59
127490,2035,17,La Candelaria,Hombres,1,Primera Infancia,00 a 11,59
127491,2035,17,La Candelaria,Hombres,2,Primera Infancia,00 a 11,59
127492,2035,17,La Candelaria,Hombres,3,Primera Infancia,00 a 11,61
127493,2035,17,La Candelaria,Hombres,4,Primera Infancia,00 a 11,61
127494,2035,17,La Candelaria,Hombres,5,Primera Infancia,00 a 11,61
127495,2035,18,Rafael Uribe Uribe,Hombres,0,Primera Infancia,00 a 11,1665
127496,2035,18,Rafael Uribe Uribe,Hombres,1,Primera Infancia,00 a 11,1707
127497,2035,18,Rafael Uribe Uribe,Hombres,2,Primera Infancia,00 a 11,1739
127498,2035,18,Rafael Uribe Uribe,Hombres,3,Primera Infancia,00 a 11,1765
127499,2035,18,Rafael Uribe Uribe,Hombres,4,Primera Infancia,00 a 11,1780
127500,2035,18,Rafael Uribe Uribe,Hombres,5,Primera Infancia,00 a 11,1787
127501,2035,19,Ciudad Bolívar,Hombres,0,Primera Infancia,00 a 11,3504
127502,2035,19,Ciudad Bolívar,Hombres,1,Primera Infancia,00 a 11,3550
127503,2035,19,Ciudad Bolívar,Hombres,2,Primera Infancia,00 a 11,3606
127504,2035,19,Ciudad Bolívar,Hombres,3,Primera Infancia,00 a 11,3667
127505,2035,19,Ciudad Bolívar,Hombres,4,Primera Infancia,00 a 11,3739
127506,2035,19,Ciudad Bolívar,Hombres,5,Primera Infancia,00 a 11,3823
127507,2035,20,Sumapaz,Hombres,0,Primera Infancia,00 a 11,8
127508,2035,20,Sumapaz,Hombres,1,Primera Infancia,00 a 11,9
127509,2035,20,Sumapaz,Hombres,2,Primera Infancia,00 a 11,11
127510,2035,20,Sumapaz,Hombres,3,Primera Infancia,00 a 11,11
127511,2035,20,Sumapaz,Hombres,4,Primera Infancia,00 a 11,11
127512,2035,20,Sumapaz,Hombres,5,Primera Infancia,00 a 11,12
127513,2035,0,Bogotá,Hombres,12,Adolescencia,12 a 17,41273
127514,2035,0,Bogotá,Hombres,13,Adolescencia,12 a 17,42050
127515,2035,0,Bogotá,Hombres,14,Adolescencia,12 a 17,43019
127516,2035,0,Bogotá,Hombres,15,Adolescencia,12 a 17,44302
127517,2035,0,Bogotá,Hombres,16,Adolescencia,12 a 17,44993
127518,2035,0,Bogotá,Hombres,17,Adolescencia,12 a 17,46918
127519,2035,1,Usaquén,Hombres,12,Adolescencia,12 a 17,2881
127520,2035,1,Usaquén,Hombres,13,Adolescencia,12 a 17,2968
127521,2035,1,Usaquén,Hombres,14,Adolescencia,12 a 17,3041
127522,2035,1,Usaquén,Hombres,15,Adolescencia,12 a 17,3035
127523,2035,1,Usaquén,Hombres,16,Adolescencia,12 a 17,3022
127524,2035,1,Usaquén,Hombres,17,Adolescencia,12 a 17,3128
127525,2035,2,Chapinero,Hombres,12,Adolescencia,12 a 17,777
127526,2035,2,Chapinero,Hombres,13,Adolescencia,12 a 17,784
127527,2035,2,Chapinero,Hombres,14,Adolescencia,12 a 17,805
127528,2035,2,Chapinero,Hombres,15,Adolescencia,12 a 17,846
127529,2035,2,Chapinero,Hombres,16,Adolescencia,12 a 17,860
127530,2035,2,Chapinero,Hombres,17,Adolescencia,12 a 17,913
127531,2035,3,Santa Fe,Hombres,12,Adolescencia,12 a 17,639
127532,2035,3,Santa Fe,Hombres,13,Adolescencia,12 a 17,663
127533,2035,3,Santa Fe,Hombres,14,Adolescencia,12 a 17,680
127534,2035,3,Santa Fe,Hombres,15,Adolescencia,12 a 17,698
127535,2035,3,Santa Fe,Hombres,16,Adolescencia,12 a 17,706
127536,2035,3,Santa Fe,Hombres,17,Adolescencia,12 a 17,735
127537,2035,4,San Cristóbal,Hombres,12,Adolescencia,12 a 17,1974
127538,2035,4,San Cristóbal,Hombres,13,Adolescencia,12 a 17,1996
127539,2035,4,San Cristóbal,Hombres,14,Adolescencia,12 a 17,2031
127540,2035,4,San Cristóbal,Hombres,15,Adolescencia,12 a 17,2042
127541,2035,4,San Cristóbal,Hombres,16,Adolescencia,12 a 17,2071
127542,2035,4,San Cristóbal,Hombres,17,Adolescencia,12 a 17,2259
127543,2035,5,Usme,Hombres,12,Adolescencia,12 a 17,2558
127544,2035,5,Usme,Hombres,13,Adolescencia,12 a 17,2613
127545,2035,5,Usme,Hombres,14,Adolescencia,12 a 17,2679
127546,2035,5,Usme,Hombres,15,Adolescencia,12 a 17,2735
127547,2035,5,Usme,Hombres,16,Adolescencia,12 a 17,2805
127548,2035,5,Usme,Hombres,17,Adolescencia,12 a 17,2879
127549,2035,6,Tunjuelito,Hombres,12,Adolescencia,12 a 17,875
127550,2035,6,Tunjuelito,Hombres,13,Adolescencia,12 a 17,881
127551,2035,6,Tunjuelito,Hombres,14,Adolescencia,12 a 17,897
127552,2035,6,Tunjuelito,Hombres,15,Adolescencia,12 a 17,904
127553,2035,6,Tunjuelito,Hombres,16,Adolescencia,12 a 17,906
127554,2035,6,Tunjuelito,Hombres,17,Adolescencia,12 a 17,933
127555,2035,7,Bosa,Hombres,12,Adolescencia,12 a 17,4747
127556,2035,7,Bosa,Hombres,13,Adolescencia,12 a 17,4893
127557,2035,7,Bosa,Hombres,14,Adolescencia,12 a 17,5114
127558,2035,7,Bosa,Hombres,15,Adolescencia,12 a 17,5229
127559,2035,7,Bosa,Hombres,16,Adolescencia,12 a 17,5388
127560,2035,7,Bosa,Hombres,17,Adolescencia,12 a 17,5598
127561,2035,8,Kennedy,Hombres,12,Adolescencia,12 a 17,5793
127562,2035,8,Kennedy,Hombres,13,Adolescencia,12 a 17,5965
127563,2035,8,Kennedy,Hombres,14,Adolescencia,12 a 17,6145
127564,2035,8,Kennedy,Hombres,15,Adolescencia,12 a 17,6265
127565,2035,8,Kennedy,Hombres,16,Adolescencia,12 a 17,6316
127566,2035,8,Kennedy,Hombres,17,Adolescencia,12 a 17,6582
127567,2035,9,Fontibón,Hombres,12,Adolescencia,12 a 17,1731
127568,2035,9,Fontibón,Hombres,13,Adolescencia,12 a 17,1732
127569,2035,9,Fontibón,Hombres,14,Adolescencia,12 a 17,1718
127570,2035,9,Fontibón,Hombres,15,Adolescencia,12 a 17,1783
127571,2035,9,Fontibón,Hombres,16,Adolescencia,12 a 17,1788
127572,2035,9,Fontibón,Hombres,17,Adolescencia,12 a 17,1898
127573,2035,10,Engativá,Hombres,12,Adolescencia,12 a 17,3708
127574,2035,10,Engativá,Hombres,13,Adolescencia,12 a 17,3776
127575,2035,10,Engativá,Hombres,14,Adolescencia,12 a 17,3825
127576,2035,10,Engativá,Hombres,15,Adolescencia,12 a 17,4017
127577,2035,10,Engativá,Hombres,16,Adolescencia,12 a 17,4088
127578,2035,10,Engativá,Hombres,17,Adolescencia,12 a 17,4256
127579,2035,11,Suba,Hombres,12,Adolescencia,12 a 17,6033
127580,2035,11,Suba,Hombres,13,Adolescencia,12 a 17,6029
127581,2035,11,Suba,Hombres,14,Adolescencia,12 a 17,6034
127582,2035,11,Suba,Hombres,15,Adolescencia,12 a 17,6423
127583,2035,11,Suba,Hombres,16,Adolescencia,12 a 17,6590
127584,2035,11,Suba,Hombres,17,Adolescencia,12 a 17,6916
127585,2035,12,Barrios Unidos,Hombres,12,Adolescencia,12 a 17,578
127586,2035,12,Barrios Unidos,Hombres,13,Adolescencia,12 a 17,579
127587,2035,12,Barrios Unidos,Hombres,14,Adolescencia,12 a 17,592
127588,2035,12,Barrios Unidos,Hombres,15,Adolescencia,12 a 17,606
127589,2035,12,Barrios Unidos,Hombres,16,Adolescencia,12 a 17,610
127590,2035,12,Barrios Unidos,Hombres,17,Adolescencia,12 a 17,640
127591,2035,13,Teusaquillo,Hombres,12,Adolescencia,12 a 17,674
127592,2035,13,Teusaquillo,Hombres,13,Adolescencia,12 a 17,664
127593,2035,13,Teusaquillo,Hombres,14,Adolescencia,12 a 17,664
127594,2035,13,Teusaquillo,Hombres,15,Adolescencia,12 a 17,680
127595,2035,13,Teusaquillo,Hombres,16,Adolescencia,12 a 17,649
127596,2035,13,Teusaquillo,Hombres,17,Adolescencia,12 a 17,675
127597,2035,14,Los Mártires,Hombres,12,Adolescencia,12 a 17,419
127598,2035,14,Los Mártires,Hombres,13,Adolescencia,12 a 17,428
127599,2035,14,Los Mártires,Hombres,14,Adolescencia,12 a 17,447
127600,2035,14,Los Mártires,Hombres,15,Adolescencia,12 a 17,468
127601,2035,14,Los Mártires,Hombres,16,Adolescencia,12 a 17,472
127602,2035,14,Los Mártires,Hombres,17,Adolescencia,12 a 17,480
127603,2035,15,Antonio Nariño,Hombres,12,Adolescencia,12 a 17,335
127604,2035,15,Antonio Nariño,Hombres,13,Adolescencia,12 a 17,335
127605,2035,15,Antonio Nariño,Hombres,14,Adolescencia,12 a 17,344
127606,2035,15,Antonio Nariño,Hombres,15,Adolescencia,12 a 17,347
127607,2035,15,Antonio Nariño,Hombres,16,Adolescencia,12 a 17,352
127608,2035,15,Antonio Nariño,Hombres,17,Adolescencia,12 a 17,357
127609,2035,16,Puente Aranda,Hombres,12,Adolescencia,12 a 17,1083
127610,2035,16,Puente Aranda,Hombres,13,Adolescencia,12 a 17,1093
127611,2035,16,Puente Aranda,Hombres,14,Adolescencia,12 a 17,1097
127612,2035,16,Puente Aranda,Hombres,15,Adolescencia,12 a 17,1153
127613,2035,16,Puente Aranda,Hombres,16,Adolescencia,12 a 17,1158
127614,2035,16,Puente Aranda,Hombres,17,Adolescencia,12 a 17,1209
127615,2035,17,La Candelaria,Hombres,12,Adolescencia,12 a 17,60
127616,2035,17,La Candelaria,Hombres,13,Adolescencia,12 a 17,62
127617,2035,17,La Candelaria,Hombres,14,Adolescencia,12 a 17,63
127618,2035,17,La Candelaria,Hombres,15,Adolescencia,12 a 17,69
127619,2035,17,La Candelaria,Hombres,16,Adolescencia,12 a 17,69
127620,2035,17,La Candelaria,Hombres,17,Adolescencia,12 a 17,66
127621,2035,18,Rafael Uribe Uribe,Hombres,12,Adolescencia,12 a 17,1746
127622,2035,18,Rafael Uribe Uribe,Hombres,13,Adolescencia,12 a 17,1757
127623,2035,18,Rafael Uribe Uribe,Hombres,14,Adolescencia,12 a 17,1770
127624,2035,18,Rafael Uribe Uribe,Hombres,15,Adolescencia,12 a 17,1769
127625,2035,18,Rafael Uribe Uribe,Hombres,16,Adolescencia,12 a 17,1783
127626,2035,18,Rafael Uribe Uribe,Hombres,17,Adolescencia,12 a 17,1865
127627,2035,19,Ciudad Bolívar,Hombres,12,Adolescencia,12 a 17,4647
127628,2035,19,Ciudad Bolívar,Hombres,13,Adolescencia,12 a 17,4815
127629,2035,19,Ciudad Bolívar,Hombres,14,Adolescencia,12 a 17,5055
127630,2035,19,Ciudad Bolívar,Hombres,15,Adolescencia,12 a 17,5214
127631,2035,19,Ciudad Bolívar,Hombres,16,Adolescencia,12 a 17,5339
127632,2035,19,Ciudad Bolívar,Hombres,17,Adolescencia,12 a 17,5507
127633,2035,20,Sumapaz,Hombres,12,Adolescencia,12 a 17,15
127634,2035,20,Sumapaz,Hombres,13,Adolescencia,12 a 17,17
127635,2035,20,Sumapaz,Hombres,14,Adolescencia,12 a 17,18
127636,2035,20,Sumapaz,Hombres,15,Adolescencia,12 a 17,19
127637,2035,20,Sumapaz,Hombres,16,Adolescencia,12 a 17,21
127638,2035,20,Sumapaz,Hombres,17,Adolescencia,12 a 17,22
127639,2035,0,Bogotá,Hombres,18,Juventud,18 a 28,48225
127640,2035,0,Bogotá,Hombres,19,Juventud,18 a 28,49597
127641,2035,0,Bogotá,Hombres,20,Juventud,18 a 28,50966
127642,2035,0,Bogotá,Hombres,21,Juventud,18 a 28,52236
127643,2035,0,Bogotá,Hombres,22,Juventud,18 a 28,53433
127644,2035,0,Bogotá,Hombres,23,Juventud,18 a 28,54509
127645,2035,0,Bogotá,Hombres,24,Juventud,18 a 28,55681
127646,2035,0,Bogotá,Hombres,25,Juventud,18 a 28,56759
127647,2035,0,Bogotá,Hombres,26,Juventud,18 a 28,57865
127648,2035,0,Bogotá,Hombres,27,Juventud,18 a 28,58904
127649,2035,0,Bogotá,Hombres,28,Juventud,18 a 28,59888
127650,2035,1,Usaquén,Hombres,18,Juventud,18 a 28,3125
127651,2035,1,Usaquén,Hombres,19,Juventud,18 a 28,3133
127652,2035,1,Usaquén,Hombres,20,Juventud,18 a 28,3147
127653,2035,1,Usaquén,Hombres,21,Juventud,18 a 28,3152
127654,2035,1,Usaquén,Hombres,22,Juventud,18 a 28,3148
127655,2035,1,Usaquén,Hombres,23,Juventud,18 a 28,3158
127656,2035,1,Usaquén,Hombres,24,Juventud,18 a 28,3191
127657,2035,1,Usaquén,Hombres,25,Juventud,18 a 28,3221
127658,2035,1,Usaquén,Hombres,26,Juventud,18 a 28,3264
127659,2035,1,Usaquén,Hombres,27,Juventud,18 a 28,3310
127660,2035,1,Usaquén,Hombres,28,Juventud,18 a 28,3351
127661,2035,2,Chapinero,Hombres,18,Juventud,18 a 28,869
127662,2035,2,Chapinero,Hombres,19,Juventud,18 a 28,837
127663,2035,2,Chapinero,Hombres,20,Juventud,18 a 28,811
127664,2035,2,Chapinero,Hombres,21,Juventud,18 a 28,786
127665,2035,2,Chapinero,Hombres,22,Juventud,18 a 28,764
127666,2035,2,Chapinero,Hombres,23,Juventud,18 a 28,749
127667,2035,2,Chapinero,Hombres,24,Juventud,18 a 28,739
127668,2035,2,Chapinero,Hombres,25,Juventud,18 a 28,732
127669,2035,2,Chapinero,Hombres,26,Juventud,18 a 28,743
127670,2035,2,Chapinero,Hombres,27,Juventud,18 a 28,754
127671,2035,2,Chapinero,Hombres,28,Juventud,18 a 28,768
127672,2035,3,Santa Fe,Hombres,18,Juventud,18 a 28,738
127673,2035,3,Santa Fe,Hombres,19,Juventud,18 a 28,744
127674,2035,3,Santa Fe,Hombres,20,Juventud,18 a 28,748
127675,2035,3,Santa Fe,Hombres,21,Juventud,18 a 28,746
127676,2035,3,Santa Fe,Hombres,22,Juventud,18 a 28,748
127677,2035,3,Santa Fe,Hombres,23,Juventud,18 a 28,744
127678,2035,3,Santa Fe,Hombres,24,Juventud,18 a 28,753
127679,2035,3,Santa Fe,Hombres,25,Juventud,18 a 28,767
127680,2035,3,Santa Fe,Hombres,26,Juventud,18 a 28,777
127681,2035,3,Santa Fe,Hombres,27,Juventud,18 a 28,784
127682,2035,3,Santa Fe,Hombres,28,Juventud,18 a 28,786
127683,2035,4,San Cristóbal,Hombres,18,Juventud,18 a 28,2363
127684,2035,4,San Cristóbal,Hombres,19,Juventud,18 a 28,2498
127685,2035,4,San Cristóbal,Hombres,20,Juventud,18 a 28,2664
127686,2035,4,San Cristóbal,Hombres,21,Juventud,18 a 28,2826
127687,2035,4,San Cristóbal,Hombres,22,Juventud,18 a 28,2984
127688,2035,4,San Cristóbal,Hombres,23,Juventud,18 a 28,3124
127689,2035,4,San Cristóbal,Hombres,24,Juventud,18 a 28,3261
127690,2035,4,San Cristóbal,Hombres,25,Juventud,18 a 28,3379
127691,2035,4,San Cristóbal,Hombres,26,Juventud,18 a 28,3485
127692,2035,4,San Cristóbal,Hombres,27,Juventud,18 a 28,3580
127693,2035,4,San Cristóbal,Hombres,28,Juventud,18 a 28,3674
127694,2035,5,Usme,Hombres,18,Juventud,18 a 28,2959
127695,2035,5,Usme,Hombres,19,Juventud,18 a 28,3052
127696,2035,5,Usme,Hombres,20,Juventud,18 a 28,3145
127697,2035,5,Usme,Hombres,21,Juventud,18 a 28,3218
127698,2035,5,Usme,Hombres,22,Juventud,18 a 28,3279
127699,2035,5,Usme,Hombres,23,Juventud,18 a 28,3329
127700,2035,5,Usme,Hombres,24,Juventud,18 a 28,3378
127701,2035,5,Usme,Hombres,25,Juventud,18 a 28,3414
127702,2035,5,Usme,Hombres,26,Juventud,18 a 28,3443
127703,2035,5,Usme,Hombres,27,Juventud,18 a 28,3472
127704,2035,5,Usme,Hombres,28,Juventud,18 a 28,3500
127705,2035,6,Tunjuelito,Hombres,18,Juventud,18 a 28,963
127706,2035,6,Tunjuelito,Hombres,19,Juventud,18 a 28,1014
127707,2035,6,Tunjuelito,Hombres,20,Juventud,18 a 28,1075
127708,2035,6,Tunjuelito,Hombres,21,Juventud,18 a 28,1143
127709,2035,6,Tunjuelito,Hombres,22,Juventud,18 a 28,1217
127710,2035,6,Tunjuelito,Hombres,23,Juventud,18 a 28,1283
127711,2035,6,Tunjuelito,Hombres,24,Juventud,18 a 28,1344
127712,2035,6,Tunjuelito,Hombres,25,Juventud,18 a 28,1403
127713,2035,6,Tunjuelito,Hombres,26,Juventud,18 a 28,1457
127714,2035,6,Tunjuelito,Hombres,27,Juventud,18 a 28,1506
127715,2035,6,Tunjuelito,Hombres,28,Juventud,18 a 28,1556
127716,2035,7,Bosa,Hombres,18,Juventud,18 a 28,5746
127717,2035,7,Bosa,Hombres,19,Juventud,18 a 28,5910
127718,2035,7,Bosa,Hombres,20,Juventud,18 a 28,6058
127719,2035,7,Bosa,Hombres,21,Juventud,18 a 28,6148
127720,2035,7,Bosa,Hombres,22,Juventud,18 a 28,6197
127721,2035,7,Bosa,Hombres,23,Juventud,18 a 28,6227
127722,2035,7,Bosa,Hombres,24,Juventud,18 a 28,6259
127723,2035,7,Bosa,Hombres,25,Juventud,18 a 28,6274
127724,2035,7,Bosa,Hombres,26,Juventud,18 a 28,6297
127725,2035,7,Bosa,Hombres,27,Juventud,18 a 28,6309
127726,2035,7,Bosa,Hombres,28,Juventud,18 a 28,6315
127727,2035,8,Kennedy,Hombres,18,Juventud,18 a 28,6793
127728,2035,8,Kennedy,Hombres,19,Juventud,18 a 28,7043
127729,2035,8,Kennedy,Hombres,20,Juventud,18 a 28,7298
127730,2035,8,Kennedy,Hombres,21,Juventud,18 a 28,7535
127731,2035,8,Kennedy,Hombres,22,Juventud,18 a 28,7752
127732,2035,8,Kennedy,Hombres,23,Juventud,18 a 28,7935
127733,2035,8,Kennedy,Hombres,24,Juventud,18 a 28,8129
127734,2035,8,Kennedy,Hombres,25,Juventud,18 a 28,8292
127735,2035,8,Kennedy,Hombres,26,Juventud,18 a 28,8452
127736,2035,8,Kennedy,Hombres,27,Juventud,18 a 28,8583
127737,2035,8,Kennedy,Hombres,28,Juventud,18 a 28,8699
127738,2035,9,Fontibón,Hombres,18,Juventud,18 a 28,1935
127739,2035,9,Fontibón,Hombres,19,Juventud,18 a 28,1991
127740,2035,9,Fontibón,Hombres,20,Juventud,18 a 28,2065
127741,2035,9,Fontibón,Hombres,21,Juventud,18 a 28,2154
127742,2035,9,Fontibón,Hombres,22,Juventud,18 a 28,2259
127743,2035,9,Fontibón,Hombres,23,Juventud,18 a 28,2356
127744,2035,9,Fontibón,Hombres,24,Juventud,18 a 28,2461
127745,2035,9,Fontibón,Hombres,25,Juventud,18 a 28,2559
127746,2035,9,Fontibón,Hombres,26,Juventud,18 a 28,2661
127747,2035,9,Fontibón,Hombres,27,Juventud,18 a 28,2764
127748,2035,9,Fontibón,Hombres,28,Juventud,18 a 28,2865
127749,2035,10,Engativá,Hombres,18,Juventud,18 a 28,4351
127750,2035,10,Engativá,Hombres,19,Juventud,18 a 28,4493
127751,2035,10,Engativá,Hombres,20,Juventud,18 a 28,4650
127752,2035,10,Engativá,Hombres,21,Juventud,18 a 28,4805
127753,2035,10,Engativá,Hombres,22,Juventud,18 a 28,4968
127754,2035,10,Engativá,Hombres,23,Juventud,18 a 28,5128
127755,2035,10,Engativá,Hombres,24,Juventud,18 a 28,5298
127756,2035,10,Engativá,Hombres,25,Juventud,18 a 28,5456
127757,2035,10,Engativá,Hombres,26,Juventud,18 a 28,5620
127758,2035,10,Engativá,Hombres,27,Juventud,18 a 28,5780
127759,2035,10,Engativá,Hombres,28,Juventud,18 a 28,5935
127760,2035,11,Suba,Hombres,18,Juventud,18 a 28,7086
127761,2035,11,Suba,Hombres,19,Juventud,18 a 28,7315
127762,2035,11,Suba,Hombres,20,Juventud,18 a 28,7574
127763,2035,11,Suba,Hombres,21,Juventud,18 a 28,7814
127764,2035,11,Suba,Hombres,22,Juventud,18 a 28,8030
127765,2035,11,Suba,Hombres,23,Juventud,18 a 28,8236
127766,2035,11,Suba,Hombres,24,Juventud,18 a 28,8463
127767,2035,11,Suba,Hombres,25,Juventud,18 a 28,8666
127768,2035,11,Suba,Hombres,26,Juventud,18 a 28,8860
127769,2035,11,Suba,Hombres,27,Juventud,18 a 28,9051
127770,2035,11,Suba,Hombres,28,Juventud,18 a 28,9221
127771,2035,12,Barrios Unidos,Hombres,18,Juventud,18 a 28,635
127772,2035,12,Barrios Unidos,Hombres,19,Juventud,18 a 28,645
127773,2035,12,Barrios Unidos,Hombres,20,Juventud,18 a 28,658
127774,2035,12,Barrios Unidos,Hombres,21,Juventud,18 a 28,665
127775,2035,12,Barrios Unidos,Hombres,22,Juventud,18 a 28,674
127776,2035,12,Barrios Unidos,Hombres,23,Juventud,18 a 28,687
127777,2035,12,Barrios Unidos,Hombres,24,Juventud,18 a 28,701
127778,2035,12,Barrios Unidos,Hombres,25,Juventud,18 a 28,721
127779,2035,12,Barrios Unidos,Hombres,26,Juventud,18 a 28,744
127780,2035,12,Barrios Unidos,Hombres,27,Juventud,18 a 28,770
127781,2035,12,Barrios Unidos,Hombres,28,Juventud,18 a 28,796
127782,2035,13,Teusaquillo,Hombres,18,Juventud,18 a 28,652
127783,2035,13,Teusaquillo,Hombres,19,Juventud,18 a 28,639
127784,2035,13,Teusaquillo,Hombres,20,Juventud,18 a 28,623
127785,2035,13,Teusaquillo,Hombres,21,Juventud,18 a 28,610
127786,2035,13,Teusaquillo,Hombres,22,Juventud,18 a 28,604
127787,2035,13,Teusaquillo,Hombres,23,Juventud,18 a 28,598
127788,2035,13,Teusaquillo,Hombres,24,Juventud,18 a 28,596
127789,2035,13,Teusaquillo,Hombres,25,Juventud,18 a 28,600
127790,2035,13,Teusaquillo,Hombres,26,Juventud,18 a 28,614
127791,2035,13,Teusaquillo,Hombres,27,Juventud,18 a 28,625
127792,2035,13,Teusaquillo,Hombres,28,Juventud,18 a 28,637
127793,2035,14,Los Mártires,Hombres,18,Juventud,18 a 28,470
127794,2035,14,Los Mártires,Hombres,19,Juventud,18 a 28,461
127795,2035,14,Los Mártires,Hombres,20,Juventud,18 a 28,449
127796,2035,14,Los Mártires,Hombres,21,Juventud,18 a 28,435
127797,2035,14,Los Mártires,Hombres,22,Juventud,18 a 28,422
127798,2035,14,Los Mártires,Hombres,23,Juventud,18 a 28,407
127799,2035,14,Los Mártires,Hombres,24,Juventud,18 a 28,396
127800,2035,14,Los Mártires,Hombres,25,Juventud,18 a 28,383
127801,2035,14,Los Mártires,Hombres,26,Juventud,18 a 28,379
127802,2035,14,Los Mártires,Hombres,27,Juventud,18 a 28,377
127803,2035,14,Los Mártires,Hombres,28,Juventud,18 a 28,378
127804,2035,15,Antonio Nariño,Hombres,18,Juventud,18 a 28,371
127805,2035,15,Antonio Nariño,Hombres,19,Juventud,18 a 28,384
127806,2035,15,Antonio Nariño,Hombres,20,Juventud,18 a 28,408
127807,2035,15,Antonio Nariño,Hombres,21,Juventud,18 a 28,429
127808,2035,15,Antonio Nariño,Hombres,22,Juventud,18 a 28,451
127809,2035,15,Antonio Nariño,Hombres,23,Juventud,18 a 28,475
127810,2035,15,Antonio Nariño,Hombres,24,Juventud,18 a 28,499
127811,2035,15,Antonio Nariño,Hombres,25,Juventud,18 a 28,525
127812,2035,15,Antonio Nariño,Hombres,26,Juventud,18 a 28,548
127813,2035,15,Antonio Nariño,Hombres,27,Juventud,18 a 28,572
127814,2035,15,Antonio Nariño,Hombres,28,Juventud,18 a 28,595
127815,2035,16,Puente Aranda,Hombres,18,Juventud,18 a 28,1217
127816,2035,16,Puente Aranda,Hombres,19,Juventud,18 a 28,1240
127817,2035,16,Puente Aranda,Hombres,20,Juventud,18 a 28,1268
127818,2035,16,Puente Aranda,Hombres,21,Juventud,18 a 28,1294
127819,2035,16,Puente Aranda,Hombres,22,Juventud,18 a 28,1320
127820,2035,16,Puente Aranda,Hombres,23,Juventud,18 a 28,1349
127821,2035,16,Puente Aranda,Hombres,24,Juventud,18 a 28,1384
127822,2035,16,Puente Aranda,Hombres,25,Juventud,18 a 28,1421
127823,2035,16,Puente Aranda,Hombres,26,Juventud,18 a 28,1468
127824,2035,16,Puente Aranda,Hombres,27,Juventud,18 a 28,1523
127825,2035,16,Puente Aranda,Hombres,28,Juventud,18 a 28,1576
127826,2035,17,La Candelaria,Hombres,18,Juventud,18 a 28,368
127827,2035,17,La Candelaria,Hombres,19,Juventud,18 a 28,378
127828,2035,17,La Candelaria,Hombres,20,Juventud,18 a 28,268
127829,2035,17,La Candelaria,Hombres,21,Juventud,18 a 28,222
127830,2035,17,La Candelaria,Hombres,22,Juventud,18 a 28,192
127831,2035,17,La Candelaria,Hombres,23,Juventud,18 a 28,161
127832,2035,17,La Candelaria,Hombres,24,Juventud,18 a 28,126
127833,2035,17,La Candelaria,Hombres,25,Juventud,18 a 28,143
127834,2035,17,La Candelaria,Hombres,26,Juventud,18 a 28,160
127835,2035,17,La Candelaria,Hombres,27,Juventud,18 a 28,170
127836,2035,17,La Candelaria,Hombres,28,Juventud,18 a 28,174
127837,2035,18,Rafael Uribe Uribe,Hombres,18,Juventud,18 a 28,1981
127838,2035,18,Rafael Uribe Uribe,Hombres,19,Juventud,18 a 28,2141
127839,2035,18,Rafael Uribe Uribe,Hombres,20,Juventud,18 a 28,2330
127840,2035,18,Rafael Uribe Uribe,Hombres,21,Juventud,18 a 28,2525
127841,2035,18,Rafael Uribe Uribe,Hombres,22,Juventud,18 a 28,2717
127842,2035,18,Rafael Uribe Uribe,Hombres,23,Juventud,18 a 28,2889
127843,2035,18,Rafael Uribe Uribe,Hombres,24,Juventud,18 a 28,3046
127844,2035,18,Rafael Uribe Uribe,Hombres,25,Juventud,18 a 28,3176
127845,2035,18,Rafael Uribe Uribe,Hombres,26,Juventud,18 a 28,3291
127846,2035,18,Rafael Uribe Uribe,Hombres,27,Juventud,18 a 28,3389
127847,2035,18,Rafael Uribe Uribe,Hombres,28,Juventud,18 a 28,3475
127848,2035,19,Ciudad Bolívar,Hombres,18,Juventud,18 a 28,5578
127849,2035,19,Ciudad Bolívar,Hombres,19,Juventud,18 a 28,5654
127850,2035,19,Ciudad Bolívar,Hombres,20,Juventud,18 a 28,5701
127851,2035,19,Ciudad Bolívar,Hombres,21,Juventud,18 a 28,5701
127852,2035,19,Ciudad Bolívar,Hombres,22,Juventud,18 a 28,5678
127853,2035,19,Ciudad Bolívar,Hombres,23,Juventud,18 a 28,5645
